customer_id,segment,age,risk_score,tenure_months,churn_label
C003384,mass,41,32.51,106,0
C003385,mass,35,44.34,52,0
C003386,private,59,35.32,223,0
C003387,affluent,43,48.99,71,0
C003388,mass,45,46.36,16,0
C003389,affluent,57,52.43,53,0
C003390,mass,27,28.34,46,0
C003391,mass,51,6.53,117,1
C003392,mass,46,20.09,222,0
C003393,mass,42,26.96,123,0
C003394,mass,19,78.1,166,0
C003395,mass,53,50.97,240,0
C003396,mass,41,52.2,177,0
C003397,mass,51,79.95,192,0
C003398,mass,24,24.12,73,1
C003399,mass,60,93.14,220,0
C003400,mass,51,92.18,161,0
C003401,mass,27,95.86,84,0
C003402,affluent,54,56.8,1,0
C003403,mass,64,30.63,196,0
C003404,mass,35,58.62,161,0
C003405,mass,56,56.52,92,0
C003406,mass,30,89.03,84,0
C003407,mass,48,75.89,137,0
C003408,mass,53,1.64,20,0
C003409,mass,32,41.07,12,0
C003410,mass,65,7.26,175,0
C003411,business,33,22.07,55,0
C003412,mass,34,1.17,151,1
C003413,mass,59,58.86,116,0
C003414,private,50,61.18,24,0
C003415,affluent,62,74.64,195,0
C003416,mass,35,54.11,169,0
C003417,affluent,59,81.71,56,0
C003418,affluent,34,8.87,150,0
C003419,mass,18,42.71,90,0
C003420,business,60,69.59,7,0
C003421,affluent,64,2.14,71,0
C003422,mass,32,73.75,188,0
C003423,mass,30,13.26,118,0
C003424,mass,57,13.45,31,0
C003425,affluent,51,62.71,226,0
C003426,affluent,55,15.39,17,0
C003427,affluent,52,0.76,96,0
C003428,mass,44,10.85,196,0
C003429,mass,44,10.84,59,1
C003430,affluent,61,71.37,227,0
C003431,affluent,65,89.9,235,0
C003432,mass,46,15.74,153,0
C003433,mass,46,42.49,157,0
C003434,affluent,48,26.02,55,0
C003435,business,26,19.63,76,0
C003436,mass,23,87.47,30,0
C003437,affluent,31,22.97,180,0
C003438,mass,53,47.93,233,0
C003439,mass,26,5.28,47,0
C003440,mass,26,24.05,13,0
C003441,mass,22,24.15,142,0
C003442,mass,23,25.97,86,0
C003443,mass,20,42.77,218,0
C003444,affluent,42,69.88,23,0
C003445,mass,22,42.21,163,0
C003446,mass,38,46.09,175,0
C003447,mass,19,3.31,3,0
C003448,affluent,29,86.29,186,0
C003449,mass,65,80.8,150,0
C003450,mass,48,95.31,26,0
C003451,mass,59,37.15,202,0
C003452,mass,19,71.92,91,0
C003453,mass,50,64.56,193,0
C003454,mass,52,81.28,154,0
C003455,affluent,46,49.11,234,0
C003456,affluent,46,50.14,202,0
C003457,mass,20,50.71,120,0
C003458,mass,18,66.2,227,0
C003459,mass,39,8.87,186,0
C003460,mass,43,37.77,32,0
C003461,mass,35,51.17,83,0
C003462,mass,37,82.16,201,1
C003463,mass,53,71.43,161,0
C003464,mass,33,41.02,220,0
C003465,mass,40,78.65,5,0
C003466,affluent,61,18.48,17,0
C003467,mass,25,86.53,65,0
C003468,affluent,63,91.52,190,0
C003469,mass,34,96.22,165,0
C003470,mass,49,88.05,64,0
C003471,mass,30,52.83,17,0
C003472,mass,61,6.55,179,0
C003473,mass,64,17.09,147,0
C003474,mass,37,40.76,41,0
C003475,mass,63,13.05,185,0
C003476,affluent,41,10.41,200,0
C003477,mass,20,82.2,75,0
C003478,business,35,35.47,193,0
C003479,mass,20,18.66,202,0
C003480,mass,39,54.35,48,0
C003481,mass,64,2.33,22,0
C003482,mass,35,86.31,132,0
C003483,mass,50,91.63,6,0
C003484,affluent,51,24.14,179,0
C003485,mass,35,33.16,35,0
C003486,mass,21,67.37,88,0
C003487,mass,21,99.31,75,0
C003488,mass,31,96.97,211,0
C003489,mass,34,58.71,227,0
C003490,affluent,42,80.67,207,0
C003491,mass,56,45.47,120,1
C003492,affluent,62,4.83,51,0
C003493,mass,61,19.8,56,1
C003494,mass,32,3.92,105,0
C003495,private,40,91.81,157,0
C003496,affluent,48,99.14,25,0
C003497,mass,44,77.89,185,0
C003498,private,35,91.15,54,0
C003499,affluent,29,58.61,86,0
C003500,affluent,36,83.76,135,0
C003501,business,49,33.39,164,0
C003502,affluent,46,82.3,153,0
C003503,mass,44,91.67,226,0
C003504,mass,41,60.97,89,0
C003505,mass,37,60.37,207,1
C003506,mass,54,28.68,139,0
C003507,mass,51,47.73,215,0
C003508,mass,44,19.47,209,0
C003509,affluent,66,60.2,38,0
C003510,mass,39,33.77,20,0
C003511,mass,62,74.6,188,0
C003512,mass,44,94.07,11,0
C003513,affluent,49,23.76,240,0
C003514,mass,65,4.64,178,0
C003515,mass,45,78.03,5,0
C003516,business,28,52.03,53,0
C003517,mass,56,8.84,224,0
C003518,affluent,57,7.27,191,0
C003519,mass,31,25.4,88,0
C003520,mass,50,55.03,112,0
C003521,mass,49,42.45,144,0
C003522,mass,31,98.39,213,0
C003523,mass,20,11.58,78,0
C003524,private,68,98.51,200,1
C003525,mass,48,86.28,234,0
C003526,mass,26,40.75,55,0
C003527,mass,64,12.41,27,0
C003528,affluent,29,60.57,13,0
C003529,mass,55,70.75,206,0
C003530,mass,19,71.47,116,0
C003531,business,35,40.29,154,0
C003532,affluent,68,42.07,160,0
C003533,mass,60,29.64,142,0
C003534,mass,65,72.98,174,0
C003535,affluent,33,88.92,76,0
C003536,mass,55,38.41,146,0
C003537,mass,24,29.44,198,0
C003538,mass,57,79.23,220,0
C003539,mass,30,10.84,215,0
C003540,affluent,46,78.05,199,0
C003541,business,60,96.06,15,0
C003542,mass,53,47.3,102,0
C003543,mass,44,97.23,8,0
C003544,mass,31,30.95,186,0
C003545,mass,38,67.01,155,0
C003546,business,58,13.85,230,0
C003547,mass,36,82.8,230,1
C003548,mass,60,11.78,37,0
C003549,business,52,34.13,141,0
C003550,affluent,53,59.05,92,0
C003551,mass,60,26.6,201,0
C003552,mass,40,40.69,19,0
C003553,business,60,48.19,110,0
C003554,mass,27,76.65,207,0
C003555,mass,25,25.19,50,0
C003556,affluent,37,24.06,204,0
C003557,affluent,45,62.6,11,0
C003558,private,45,47.84,58,0
C003559,mass,50,43.42,101,0
C003560,business,28,11.68,196,0
C003561,mass,23,66.83,209,0
C003562,mass,19,4.79,17,0
C003563,mass,59,27.92,76,1
C003564,mass,65,32.14,117,1
C003565,mass,58,52.18,224,0
C003566,mass,44,62.7,13,0
C003567,affluent,45,27.01,230,0
C003568,mass,36,39.07,15,0
C003569,affluent,36,72.6,196,0
C003570,private,73,13.72,5,0
C003571,mass,49,72.5,212,1
C003572,mass,21,98.2,145,0
C003573,affluent,44,2.27,240,0
C003574,mass,22,97.03,51,0
C003575,mass,26,95.42,81,0
C003576,mass,30,34.47,103,0
C003577,mass,23,46.43,53,0
C003578,affluent,38,67.8,21,0
C003579,mass,25,21.89,109,1
C003580,mass,60,31.78,120,0
C003581,mass,40,37.6,49,0
C003582,mass,60,54.52,79,1
C003583,mass,28,86.46,83,1
C003584,mass,36,51.03,210,0
C003585,mass,21,23.65,53,0
C003586,affluent,53,47.04,28,0
C003587,business,56,66.73,44,0
C003588,business,35,63.91,225,1
C003589,mass,52,82.73,27,0
C003590,mass,44,17.16,140,0
C003591,mass,64,68.68,113,0
C003592,mass,32,87.47,139,0
C003593,mass,50,17.72,175,1
C003594,business,46,22.89,193,0
C003595,mass,49,78.56,151,0
C003596,mass,43,68.07,31,0
C003597,mass,43,86.09,128,0
C003598,mass,27,86.01,4,0
C003599,mass,52,14.36,169,1
C003600,affluent,68,34.93,173,0
C003601,mass,61,87.35,94,0
C003602,mass,46,93.71,176,0
C003603,mass,64,7.29,167,0
C003604,affluent,64,13.87,146,0
C003605,mass,56,95.49,143,0
C003606,mass,35,23.52,160,0
C003607,mass,52,86.81,41,0
C003608,mass,39,79.84,155,0
C003609,affluent,62,43.32,185,0
C003610,mass,50,96.91,166,0
C003611,mass,39,84.61,157,0
C003612,mass,59,8.4,89,0
C003613,mass,47,96.24,193,0
C003614,business,53,9.17,237,0
C003615,mass,43,44.76,123,0
C003616,mass,60,18.68,240,0
C003617,mass,22,96.35,17,0
C003618,affluent,57,49.49,137,0
C003619,mass,57,57.46,112,0
C003620,mass,27,83.7,34,0
C003621,mass,49,99.42,10,0
C003622,affluent,61,0.07,165,0
C003623,mass,33,36.87,179,0
C003624,mass,41,75.56,100,1
C003625,mass,61,45.66,10,0
C003626,mass,35,89.98,46,0
C003627,affluent,51,26.83,47,0
C003628,business,62,39.41,36,0
C003629,mass,36,18.57,64,0
C003630,mass,52,73.94,217,0
C003631,mass,32,86.63,50,0
C003632,mass,54,93.45,88,0
C003633,mass,61,68.05,84,0
C003634,mass,64,98.94,124,0
C003635,mass,42,16.77,148,0
C003636,mass,32,86.83,57,0
C003637,mass,61,37.01,58,0
C003638,private,41,55.99,101,0
C003639,mass,59,48.96,68,1
C003640,business,60,32.44,157,0
C003641,mass,61,28.73,67,0
C003642,mass,58,62.32,225,0
C003643,affluent,64,7.45,214,0
C003644,mass,48,16.48,51,0
C003645,mass,55,23.6,204,0
C003646,mass,31,39.45,23,0
C003647,mass,38,82.76,52,0
C003648,mass,41,61.94,55,0
C003649,affluent,61,9.74,205,0
C003650,mass,20,1.61,159,0
C003651,mass,62,86.43,206,0
C003652,mass,23,3.52,91,0
C003653,mass,51,94.8,32,0
C003654,affluent,63,6.01,188,0
C003655,affluent,28,27.17,34,0
C003656,mass,53,85.65,90,0
C003657,mass,39,55.74,234,0
C003658,affluent,31,95.55,222,0
C003659,affluent,56,53.89,72,0
C003660,mass,49,70.61,131,0
C003661,mass,60,27.96,162,0
C003662,mass,41,79.66,82,0
C003663,affluent,46,17.78,33,0
C003664,mass,25,96.76,208,0
C003665,affluent,29,13.61,218,0
C003666,mass,27,80.16,96,1
C003667,mass,32,7.27,61,0
C003668,mass,25,79.93,223,0
C003669,mass,38,33.99,9,0
C003670,mass,45,55.55,47,0
C003671,affluent,46,85.11,135,0
C003672,mass,57,99.51,126,0
C003673,mass,62,99.05,57,0
C003674,mass,46,71.94,75,0
C003675,mass,18,12.97,217,0
C003676,mass,28,91.92,74,0
C003677,mass,51,21.84,209,0
C003678,mass,24,73.7,49,0
C003679,affluent,66,14.32,216,0
C003680,mass,57,9.26,97,0
C003681,affluent,61,24.47,68,0
C003682,mass,53,46.32,7,0
C003683,mass,43,51.87,23,0
C003684,affluent,39,89.99,123,0
C003685,mass,41,56.2,69,0
C003686,mass,54,94.21,84,0
C003687,mass,60,74.19,98,1
C003688,private,41,39.25,141,0
C003689,private,42,64.54,45,0
C003690,mass,30,44.29,184,0
C003691,affluent,69,58.26,48,0
C003692,business,45,18.18,40,0
C003693,mass,57,21.41,106,0
C003694,private,62,79.94,169,0
C003695,private,54,23.63,141,0
C003696,mass,38,65.33,180,0
C003697,business,59,20.32,143,0
C003698,business,32,48.91,166,0
C003699,mass,49,21.89,207,0
C003700,mass,19,57.1,67,0
C003701,private,66,61.12,186,0
C003702,mass,56,82.49,221,0
C003703,mass,54,17.43,18,1
C003704,mass,60,90.11,120,0
C003705,affluent,35,21.42,182,0
C003706,private,72,95.12,235,0
C003707,mass,19,81.23,193,0
C003708,business,48,39.71,203,0
C003709,affluent,40,17.33,227,1
C003710,mass,49,60.66,176,0
C003711,private,67,86.36,113,0
C003712,mass,65,72.2,225,0
C003713,mass,29,23.68,137,0
C003714,mass,20,20.2,72,1
C003715,business,49,64.54,209,0
C003716,mass,38,10.95,18,0
C003717,mass,31,87.2,147,0
C003718,private,36,77.89,165,0
C003719,mass,64,94.18,192,0
C003720,mass,37,19.88,71,1
C003721,affluent,40,5.67,211,0
C003722,mass,44,99.22,22,1
C003723,mass,23,60.87,30,0
C003724,mass,27,73.18,30,1
C003725,mass,61,92.4,118,1
C003726,mass,26,5.35,156,0
C003727,affluent,35,11.27,104,0
C003728,mass,20,12.1,185,0
C003729,mass,39,66.17,237,0
C003730,mass,33,19.8,160,0
C003731,affluent,46,57.19,111,0
C003732,mass,18,66.03,117,0
C003733,affluent,47,77.66,27,0
C003734,mass,29,10.05,73,0
C003735,mass,43,62.53,36,0
C003736,business,61,66.49,35,0
C003737,mass,26,1.71,211,0
C003738,mass,41,99.46,90,0
C003739,affluent,32,81.05,189,0
C003740,affluent,41,71.57,146,0
C003741,mass,62,58.35,211,0
C003742,mass,47,11.87,71,1
C003743,mass,53,32.66,94,0
C003744,mass,26,21.2,7,0
C003745,mass,65,77.85,7,1
C003746,mass,21,42.25,93,0
C003747,mass,53,49.49,16,0
C003748,mass,46,71.88,22,0
C003749,mass,19,41.23,34,0
C003750,mass,59,94.52,28,0
C003751,mass,28,82.78,176,0
C003752,mass,62,71.03,74,1
C003753,mass,19,61.61,233,1
C003754,business,61,91.42,164,0
C003755,mass,37,62.29,95,0
C003756,mass,40,37.2,109,0
C003757,affluent,44,47.96,28,0
C003758,mass,47,43.42,29,0
C003759,mass,25,79.73,132,1
C003760,mass,65,79.25,142,0
C003761,mass,35,76.34,24,0
C003762,mass,20,54.44,133,0
C003763,mass,41,44.78,38,0
C003764,mass,24,97.42,181,0
C003765,mass,50,4.25,116,1
C003766,mass,63,22.92,21,1
C003767,business,43,36.11,136,0
C003768,business,37,80.1,45,0
C003769,mass,19,56.51,47,0
C003770,mass,61,35.53,110,0
C003771,affluent,59,2.97,31,0
C003772,mass,60,80.37,199,0
C003773,mass,46,92.2,215,0
C003774,mass,27,7.89,150,0
C003775,mass,26,69.95,122,0
C003776,mass,35,40.3,109,1
C003777,mass,58,58.93,194,0
C003778,mass,46,58.85,171,1
C003779,mass,20,1.96,168,0
C003780,mass,53,6.79,184,0
C003781,mass,63,63.11,70,0
C003782,mass,60,99.75,17,0
C003783,mass,34,61.06,129,0
C003784,mass,59,83.01,211,0
C003785,mass,56,52.92,127,0
C003786,mass,30,46.32,113,0
C003787,affluent,52,60.3,192,0
C003788,mass,42,95.55,39,0
C003789,mass,21,48.5,147,0
C003790,mass,29,76.22,112,0
C003791,mass,50,66.97,153,0
C003792,mass,25,99.57,115,0
C003793,affluent,44,16.51,111,1
C003794,affluent,36,2.63,120,0
C003795,mass,52,84.43,28,0
C003796,mass,28,66.08,169,1
C003797,mass,58,25.95,218,0
C003798,business,30,23.52,176,0
C003799,affluent,60,59.55,227,0
C003800,business,34,89.74,22,0
C003801,business,59,50.36,151,0
C003802,business,57,3.05,211,0
C003803,private,60,89.42,78,0
C003804,mass,25,45.13,226,0
C003805,private,49,57.11,113,0
C003806,business,25,53.91,16,0
C003807,affluent,30,41.88,82,0
C003808,mass,29,84.21,98,1
C003809,mass,43,9.15,166,0
C003810,affluent,60,89.1,173,0
C003811,affluent,38,59.99,109,0
C003812,mass,47,72.62,101,0
C003813,mass,48,66.46,13,0
C003814,mass,32,71.34,67,0
C003815,business,62,42.35,91,1
C003816,mass,53,64.23,46,0
C003817,mass,62,55.32,58,0
C003818,mass,24,77.9,118,0
C003819,mass,60,67.0,102,0
C003820,mass,56,92.62,180,0
C003821,mass,42,38.37,64,0
C003822,affluent,55,2.56,116,0
C003823,mass,46,1.16,144,0
C003824,mass,28,98.12,92,0
C003825,mass,58,40.66,139,0
C003826,mass,54,96.02,200,1
C003827,mass,52,69.67,59,0
C003828,mass,26,98.5,102,0
C003829,mass,51,44.52,148,0
C003830,mass,22,8.92,19,1
C003831,mass,55,89.61,186,0
C003832,mass,56,64.01,42,0
C003833,business,51,10.8,55,0
C003834,mass,18,34.17,64,0
C003835,mass,53,51.1,103,0
C003836,mass,19,91.0,93,0
C003837,business,44,49.56,68,0
C003838,mass,38,65.03,224,1
C003839,mass,19,78.77,107,0
C003840,mass,65,48.42,234,1
C003841,business,58,12.68,67,1
C003842,mass,52,63.05,140,0
C003843,mass,18,86.63,119,0
C003844,affluent,45,7.96,70,0
C003845,mass,24,78.73,215,0
C003846,mass,43,62.66,68,0
C003847,mass,52,61.74,235,0
C003848,mass,43,69.65,141,0
C003849,mass,42,56.72,177,0
C003850,private,56,58.84,81,0
C003851,affluent,35,61.37,185,1
C003852,mass,61,78.1,93,0
C003853,mass,62,4.45,30,0
C003854,mass,61,72.82,59,1
C003855,affluent,63,80.75,54,0
C003856,mass,63,64.76,26,0
C003857,mass,41,59.95,98,0
C003858,mass,56,65.61,147,1
C003859,mass,51,97.13,65,0
C003860,mass,42,99.86,175,0
C003861,private,70,61.34,111,0
C003862,mass,45,26.21,4,1
C003863,affluent,48,42.36,94,0
C003864,mass,52,89.25,147,0
C003865,mass,38,96.48,50,0
C003866,affluent,29,42.52,63,0
C003867,private,60,87.59,201,0
C003868,mass,44,33.65,75,0
C003869,mass,39,60.37,89,0
C003870,mass,62,93.19,109,1
C003871,mass,29,15.22,47,0
C003872,business,52,96.43,123,0
C003873,affluent,53,13.43,81,0
C003874,mass,24,7.91,72,0
C003875,affluent,51,91.07,219,0
C003876,mass,52,79.69,164,0
C003877,mass,52,1.5,122,1
C003878,mass,48,71.1,144,0
C003879,mass,29,57.78,226,0
C003880,business,25,93.1,70,0
C003881,mass,44,79.25,219,0
C003882,mass,22,14.73,29,0
C003883,business,58,25.12,189,1
C003884,affluent,42,43.01,179,0
C003885,mass,52,4.81,142,0
C003886,mass,28,36.85,68,0
C003887,business,33,12.34,143,0
C003888,affluent,48,87.86,93,0
C003889,affluent,45,4.71,174,0
C003890,business,48,28.52,120,0
C003891,mass,30,84.55,20,0
C003892,mass,27,93.47,115,0
C003893,mass,65,73.1,126,0
C003894,affluent,33,45.08,231,0
C003895,affluent,43,66.45,166,0
C003896,mass,49,16.97,50,0
C003897,private,59,68.51,210,0
C003898,mass,63,1.26,139,0
C003899,mass,56,78.4,64,0
C003900,affluent,68,19.44,99,0
C003901,mass,32,32.5,140,0
C003902,mass,57,89.38,85,0
C003903,affluent,28,3.58,236,0
C003904,private,41,51.47,184,0
C003905,private,67,28.66,232,0
C003906,mass,29,27.89,66,0
C003907,business,41,26.19,14,0
C003908,affluent,62,87.9,177,0
C003909,mass,31,45.03,201,0
C003910,mass,61,65.09,234,1
C003911,affluent,43,64.36,32,0
C003912,mass,50,51.25,66,0
C003913,private,74,56.79,109,0
C003914,business,34,88.48,196,0
C003915,affluent,48,48.12,180,1
C003916,mass,35,83.97,175,0
C003917,mass,20,81.02,221,0
C003918,affluent,52,71.05,45,0
C003919,mass,53,64.87,152,0
C003920,mass,33,56.8,27,0
C003921,mass,59,65.95,128,1
C003922,mass,28,94.37,146,0
C003923,mass,50,92.42,183,0
C003924,mass,28,14.57,12,0
C003925,affluent,42,17.57,1,1
C003926,mass,42,46.13,98,0
C003927,mass,50,84.13,153,0
C003928,affluent,58,71.49,32,0
C003929,mass,36,18.94,99,1
C003930,affluent,43,89.77,75,0
C003931,business,30,58.96,194,0
C003932,mass,44,78.3,197,0
C003933,private,47,31.49,105,0
C003934,private,41,3.49,51,0
C003935,affluent,57,83.53,104,0
C003936,business,42,94.35,191,1
C003937,mass,22,33.14,232,0
C003938,affluent,70,38.99,69,0
C003939,mass,59,39.3,95,1
C003940,mass,23,70.41,229,1
C003941,business,43,0.16,115,0
C003942,mass,57,81.79,235,1
C003943,mass,48,4.2,158,0
C003944,mass,30,42.99,141,0
C003945,mass,42,53.43,146,0
C003946,mass,42,60.69,201,0
C003947,mass,45,55.8,134,0
C003948,private,65,52.91,175,0
C003949,affluent,67,7.26,8,0
C003950,mass,29,36.3,217,0
C003951,mass,42,2.34,153,0
C003952,mass,23,13.27,226,1
C003953,affluent,57,84.93,162,0
C003954,mass,29,38.01,78,0
C003955,business,25,76.11,230,0
C003956,mass,22,78.4,93,0
C003957,mass,25,46.06,117,0
C003958,mass,65,13.8,76,1
C003959,mass,22,9.66,173,0
C003960,affluent,37,28.03,156,0
C003961,affluent,36,43.57,46,0
C003962,mass,48,33.43,151,0
C003963,mass,63,88.16,234,1
C003964,private,58,26.64,34,0
C003965,mass,61,29.36,125,0
C003966,affluent,55,77.95,33,1
C003967,mass,26,84.46,94,0
C003968,mass,54,1.81,188,1
C003969,mass,32,92.53,231,0
C003970,mass,21,45.94,55,0
C003971,affluent,58,99.19,129,0
C003972,mass,38,88.74,227,0
C003973,affluent,33,48.55,167,1
C003974,business,36,16.09,68,0
C003975,affluent,36,99.37,19,0
C003976,mass,41,0.62,17,0
C003977,mass,53,64.15,193,0
C003978,business,61,37.18,1,1
C003979,mass,24,98.11,169,0
C003980,mass,23,74.75,12,0
C003981,affluent,56,5.32,146,0
C003982,mass,47,7.09,111,1
C003983,mass,18,95.7,66,0
C003984,business,30,87.73,147,0
C003985,affluent,48,69.91,59,0
C003986,affluent,64,52.19,106,0
C003987,mass,44,34.46,153,0
C003988,mass,25,41.34,188,0
C003989,mass,64,51.47,37,0
C003990,business,44,81.09,22,0
C003991,mass,22,3.55,86,0
C003992,mass,53,66.4,104,0
C003993,mass,47,89.24,55,0
C003994,business,48,43.79,135,0
C003995,affluent,49,87.14,39,0
C003996,mass,35,97.9,112,1
C003997,mass,30,58.83,57,0
C003998,business,44,93.09,129,0
C003999,mass,29,31.79,59,0
C004000,mass,58,96.9,77,0
C004001,mass,21,33.08,14,0
C004002,mass,35,70.47,101,0
C004003,mass,40,8.01,102,0
C004004,mass,64,82.47,153,0
C004005,mass,38,10.71,127,0
C004006,mass,19,66.61,154,0
C004007,mass,23,99.68,119,0
C004008,affluent,34,60.1,176,0
C004009,mass,36,70.42,114,0
C004010,affluent,39,16.82,7,1
C004011,mass,32,31.51,236,0
C004012,business,30,68.26,1,0
C004013,private,46,43.77,81,0
C004014,affluent,50,87.19,16,0
C004015,mass,62,91.9,21,0
C004016,mass,64,93.05,233,0
C004017,private,72,25.96,163,0
C004018,private,63,28.25,214,0
C004019,mass,63,19.13,34,0
C004020,mass,40,70.83,152,0
C004021,affluent,42,66.64,213,0
C004022,mass,43,28.78,174,1
C004023,mass,64,1.22,177,0
C004024,private,52,34.82,9,0
C004025,private,67,61.16,195,0
C004026,mass,37,62.69,233,1
C004027,mass,59,33.68,158,0
C004028,mass,52,35.92,195,0
C004029,affluent,64,34.05,12,0
C004030,mass,21,40.76,125,1
C004031,mass,59,1.92,147,0
C004032,mass,53,5.88,140,0
C004033,mass,34,4.41,179,0
C004034,private,67,26.71,175,0
C004035,mass,31,66.22,146,0
C004036,affluent,51,86.19,6,0
C004037,mass,42,75.88,217,0
C004038,mass,31,16.07,90,0
C004039,affluent,41,98.54,81,1
C004040,mass,29,28.59,118,0
C004041,mass,21,62.77,170,0
C004042,business,34,21.88,57,0
C004043,mass,22,1.52,202,0
C004044,mass,44,83.89,12,1
C004045,mass,52,55.58,106,1
C004046,mass,27,88.64,30,0
C004047,mass,32,79.46,158,0
C004048,business,46,95.77,237,0
C004049,business,61,55.65,140,0
C004050,mass,29,8.77,152,0
C004051,affluent,47,16.75,12,0
C004052,mass,44,67.1,226,0
C004053,mass,62,14.15,95,1
C004054,mass,34,46.19,119,0
C004055,private,43,0.11,114,0
C004056,mass,28,22.56,193,0
C004057,mass,45,70.04,44,0
C004058,mass,64,66.03,18,0
C004059,mass,25,52.23,233,0
C004060,mass,41,56.55,112,1
C004061,mass,45,21.14,96,1
C004062,mass,64,58.85,81,0
C004063,mass,48,16.75,177,0
C004064,mass,20,70.88,193,0
C004065,business,40,47.88,196,0
C004066,affluent,41,6.72,97,0
C004067,mass,55,47.96,45,0
C004068,affluent,47,86.62,169,0
C004069,mass,28,72.24,123,0
C004070,mass,53,21.38,76,1
C004071,mass,32,13.53,40,0
C004072,mass,35,48.73,72,1
C004073,affluent,61,74.78,17,0
C004074,mass,41,57.73,182,0
C004075,mass,26,73.57,189,1
C004076,mass,31,97.87,71,1
C004077,business,39,85.24,34,0
C004078,affluent,36,69.55,27,0
C004079,mass,20,89.85,195,0
C004080,mass,39,88.63,105,1
C004081,mass,61,98.44,15,0
C004082,mass,32,93.49,113,0
C004083,mass,55,9.6,138,0
C004084,mass,61,2.29,42,0
C004085,business,29,46.97,97,1
C004086,private,45,58.2,136,1
C004087,mass,19,26.37,216,0
C004088,business,42,6.69,100,0
C004089,mass,23,80.15,52,0
C004090,business,25,50.11,94,0
C004091,mass,44,84.14,233,0
C004092,mass,20,38.32,180,0
C004093,mass,54,51.21,101,0
C004094,mass,55,28.69,196,1
C004095,affluent,30,44.1,111,0
C004096,mass,37,60.47,49,0
C004097,affluent,50,0.85,166,0
C004098,mass,30,12.95,44,0
C004099,mass,25,8.85,38,0
C004100,mass,60,13.74,213,0
C004101,affluent,63,69.54,69,0
C004102,affluent,60,85.02,163,0
C004103,private,66,94.91,153,1
C004104,business,64,93.03,38,0
C004105,mass,63,8.46,154,0
C004106,mass,32,20.1,87,0
C004107,affluent,46,94.72,48,0
C004108,private,58,53.16,58,0
C004109,mass,20,80.89,62,0
C004110,mass,41,84.83,136,0
C004111,mass,64,26.71,222,1
C004112,mass,62,56.37,69,0
C004113,mass,43,58.68,230,0
C004114,affluent,68,33.55,52,0
C004115,mass,41,56.43,220,0
C004116,mass,64,59.46,129,0
C004117,mass,45,20.86,72,0
C004118,mass,36,36.99,138,0
C004119,affluent,49,92.53,240,1
C004120,mass,50,8.75,88,0
C004121,mass,27,32.31,96,0
C004122,mass,46,18.17,219,0
C004123,business,42,13.67,95,1
C004124,affluent,35,26.57,99,0
C004125,mass,21,99.77,68,0
C004126,affluent,43,79.26,41,0
C004127,business,44,77.68,227,0
C004128,mass,21,45.28,106,0
C004129,mass,32,10.42,233,0
C004130,affluent,62,64.56,188,1
C004131,mass,40,91.98,37,0
C004132,business,60,44.66,235,1
C004133,business,35,20.91,209,0
C004134,business,36,43.29,232,0
C004135,mass,35,84.41,167,0
C004136,private,42,49.72,165,0
